DATAFLOW,LAST UPDATE,freq,waste,wst_oper,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Ireland,2018,264017,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Ireland,2019,319082,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Ireland,2020,306699,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Ireland,2021,372819,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Ireland,2022,344878,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Iceland,2010,12037,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Iceland,2011,11423,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Iceland,2012,11974,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Iceland,2013,14481,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Iceland,2014,14125,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Iceland,2015,14880,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Iceland,2016,15443,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Iceland,2017,16050,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Iceland,2018,16771,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Iceland,2019,17492,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Iceland,2020,14445,d,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Iceland,2021,16595,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Iceland,2022,19274,d,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Italy,2010,2071000,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Italy,2011,2075000,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Italy,2012,2052000,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Italy,2013,2042615,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Italy,2014,2081947,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Italy,2015,2128496,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Italy,2016,2214672,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Italy,2017,2271400,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Italy,2018,2292000,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Italy,2019,2314389,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Italy,2020,2208576,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Italy,2021,2270669,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Italy,2022,2327880,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Liechtenstein,2010,682,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Liechtenstein,2011,688,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Liechtenstein,2012,725,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Liechtenstein,2013,713,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Liechtenstein,2014,707,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Liechtenstein,2015,786,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Liechtenstein,2016,803,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Liechtenstein,2017,782,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Liechtenstein,2018,807,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Liechtenstein,2019,834,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Liechtenstein,2020,903,d,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Liechtenstein,2021,908,d,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Liechtenstein,2022,873,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Lithuania,2010,56522,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Lithuania,2011,60356,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Lithuania,2012,59698,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Lithuania,2013,63207,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Lithuania,2014,67070,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Lithuania,2015,65495,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Lithuania,2016,65611,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Lithuania,2017,71903,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Lithuania,2018,75857,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Lithuania,2019,83350,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Lithuania,2020,86100,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Lithuania,2021,102314,b,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Lithuania,2022,107074,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Luxembourg,2010,22288,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Luxembourg,2011,23800,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Luxembourg,2012,24282,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Luxembourg,2013,27224,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Luxembourg,2014,27825,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Luxembourg,2015,26703,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Luxembourg,2016,26854,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Luxembourg,2017,27663,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Luxembourg,2018,25902,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Luxembourg,2019,26225,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Luxembourg,2020,24636,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Luxembourg,2021,22913,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Luxembourg,2022,22821,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Latvia,2010,35192,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Latvia,2011,36186,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Latvia,2012,36985,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Latvia,2013,40529,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Latvia,2014,38703,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Latvia,2015,41362,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Latvia,2016,40261,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Latvia,2017,39438,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Latvia,2018,43621,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Latvia,2019,42521,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Latvia,2020,46708,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Latvia,2021,48116,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Latvia,2022,48860,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Malta,2010,12160,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Malta,2011,11403,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Malta,2012,10846,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Malta,2013,11481,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Malta,2014,11179,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Malta,2015,12475,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Malta,2016,14544,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Malta,2017,13297,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Malta,2018,15409,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Malta,2019,16013,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Malta,2020,14137,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Malta,2021,16012,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Malta,2022,15541,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Netherlands,2010,454000,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Netherlands,2011,444000,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Netherlands,2012,459000,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Netherlands,2013,468000,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Netherlands,2014,474000,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Netherlands,2015,492000,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Netherlands,2016,503000,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Netherlands,2017,512000,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Netherlands,2018,523000,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Netherlands,2019,523000,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Netherlands,2020,554000,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Netherlands,2021,545828,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Netherlands,2022,551256,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Norway,2010,146569,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Norway,2011,152133,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Norway,2012,158026,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Norway,2013,171646,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Norway,2014,165185,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Norway,2015,184132,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Norway,2016,193200,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Norway,2017,220614,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Norway,2018,221693,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Norway,2019,239910,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Norway,2020,248090,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Norway,2021,257021,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Norway,2022,249740,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Poland,2010,733114,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Poland,2011,784474,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Poland,2012,831919,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Poland,2013,895086,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Poland,2014,896948,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Poland,2015,935755,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Poland,2016,1007369,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Poland,2017,1041124,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Poland,2018,984916,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Poland,2019,1298224,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Portugal,2010,360918,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Portugal,2011,356709,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Portugal,2012,350290,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Portugal,2013,357175,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Portugal,2014,359814,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Portugal,2015,369751,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Portugal,2016,378505,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Portugal,2017,400239,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Portugal,2018,414499,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Portugal,2019,416961,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Portugal,2020,415364,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Portugal,2021,428135,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Portugal,2022,451927,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Romania,2010,281145,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Romania,2011,278810,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Romania,2012,298042,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Romania,2013,290279,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Romania,2014,336818,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Romania,2015,359036,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Romania,2016,348794,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Romania,2017,360463,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Romania,2018,391376,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Romania,2019,481857,b,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Romania,2020,480646,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Romania,2021,505222,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Romania,2022,510126,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Sweden,2010,198446,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Sweden,2011,211901,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Sweden,2012,213649,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Sweden,2013,222567,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Sweden,2014,228390,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Sweden,2015,230943,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Sweden,2016,238447,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Sweden,2017,240654,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Sweden,2018,245934,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Sweden,2019,245702,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Sweden,2020,248841,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Sweden,2021,407409,be,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Sweden,2022,345870,be,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovenia,2010,45268,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovenia,2011,44729,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovenia,2012,44841,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovenia,2013,42050,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovenia,2014,44214,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovenia,2015,45090,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovenia,2016,46350,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovenia,2017,50164,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovenia,2018,49383,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovenia,2019,49874,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovenia,2020,49777,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovenia,2021,55283,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovenia,2022,56764,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovakia,2010,105779,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovakia,2011,106624,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovakia,2012,104551,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovakia,2013,97784,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovakia,2014,97704,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovakia,2015,106417,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovakia,2016,119409,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovakia,2017,124158,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovakia,2018,131925,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovakia,2019,134659,,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovakia,2020,128224,d,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovakia,2021,128311,d,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Slovakia,2022,145134,d,
ESTAT:ENV_WASPAC(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Waste generated,Tonne,Northern Ireland (UK) (NUTS 2021),2022,47145,,
