DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Germany,2019,107.9,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Germany,2020,106.3,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Germany,2021,108.9,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Germany,2022,107.1,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Germany,2023,99.3,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area - 19 countries  (2015-2022),2009,87.5,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area - 19 countries  (2015-2022),2010,91.3,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area - 19 countries  (2015-2022),2011,92.8,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area - 19 countries  (2015-2022),2012,92.1,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area - 19 countries  (2015-2022),2013,93.4,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area - 19 countries  (2015-2022),2014,97.6,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area - 19 countries  (2015-2022),2015,100.0,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area - 19 countries  (2015-2022),2016,102.8,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area - 19 countries  (2015-2022),2017,107.3,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area - 19 countries  (2015-2022),2018,108.5,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area - 19 countries  (2015-2022),2019,107.1,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area - 19 countries  (2015-2022),2020,104.2,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area - 19 countries  (2015-2022),2021,107.7,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area - 19 countries  (2015-2022),2022,109.6,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area - 19 countries  (2015-2022),2023,105.0,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area – 20 countries (from 2023),2009,87.5,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area – 20 countries (from 2023),2010,91.3,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area – 20 countries (from 2023),2011,92.8,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area – 20 countries (from 2023),2012,92.1,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area – 20 countries (from 2023),2013,93.4,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area – 20 countries (from 2023),2014,97.6,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area – 20 countries (from 2023),2015,100.0,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area – 20 countries (from 2023),2016,102.8,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area – 20 countries (from 2023),2017,107.3,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area – 20 countries (from 2023),2018,108.5,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area – 20 countries (from 2023),2019,107.1,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area – 20 countries (from 2023),2020,104.2,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area – 20 countries (from 2023),2021,107.7,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area – 20 countries (from 2023),2022,109.6,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Euro area – 20 countries (from 2023),2023,105.0,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Greece,2009,98.2,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Greece,2010,96.5,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Greece,2011,91.6,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Greece,2012,93.7,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Greece,2013,91.0,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Greece,2014,94.9,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Greece,2015,100.0,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Greece,2016,104.0,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Greece,2017,109.8,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Greece,2018,116.2,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Greece,2019,128.5,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Greece,2020,125.9,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Greece,2021,133.3,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Greece,2022,141.1,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Greece,2023,139.7,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Spain,2009,83.7,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Spain,2010,90.0,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Spain,2011,89.9,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Spain,2012,87.3,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Spain,2013,89.2,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Spain,2014,95.6,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Spain,2015,100.0,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Spain,2016,105.1,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Spain,2017,110.3,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Spain,2018,110.9,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Spain,2019,112.0,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Spain,2020,114.4,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Spain,2021,120.1,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Spain,2022,127.5,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Spain,2023,123.1,p,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 27 countries (from 2020),2009,87.5,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 27 countries (from 2020),2010,91.3,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 27 countries (from 2020),2011,92.8,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 27 countries (from 2020),2012,92.1,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 27 countries (from 2020),2013,93.4,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 27 countries (from 2020),2014,97.6,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 27 countries (from 2020),2015,100.0,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 27 countries (from 2020),2016,102.8,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 27 countries (from 2020),2017,107.3,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 27 countries (from 2020),2018,108.5,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 27 countries (from 2020),2019,107.1,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 27 countries (from 2020),2020,104.2,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 27 countries (from 2020),2021,107.7,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 27 countries (from 2020),2022,109.6,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 27 countries (from 2020),2023,105.0,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 28 countries (2013-2020),2009,89.4,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 28 countries (2013-2020),2010,91.8,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 28 countries (2013-2020),2011,92.5,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 28 countries (2013-2020),2012,92.7,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 28 countries (2013-2020),2013,93.1,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 28 countries (2013-2020),2014,96.8,i,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 28 countries (2013-2020),2015,100.0,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 28 countries (2013-2020),2016,102.7,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 28 countries (2013-2020),2017,105.6,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 28 countries (2013-2020),2018,108.1,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",European Union - 28 countries (2013-2020),2019,105.0,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",France,2009,87.6,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",France,2010,90.2,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",France,2011,92.5,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",France,2012,90.1,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",France,2013,91.6,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",France,2014,98.3,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",France,2015,100.0,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",France,2016,102.3,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",France,2017,107.3,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",France,2018,106.6,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",France,2019,105.0,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",France,2020,97.2,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",France,2021,99.8,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",France,2022,103.0,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",France,2023,99.5,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Ireland,2015,,,C
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Ireland,2016,,,C
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Ireland,2017,,,C
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Ireland,2018,,,C
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Ireland,2019,,,C
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Ireland,2020,,,C
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Ireland,2021,,,C
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Ireland,2022,,,C
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Ireland,2023,,,C
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Italy,2009,96.4,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Italy,2010,96.6,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Italy,2011,97.6,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Italy,2012,99.4,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Italy,2013,100.7,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Italy,2014,99.4,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2015=100",Italy,2015,100.0,,
