DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Türkiye,2017,111.074,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Türkiye,2018,114.421,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Türkiye,2019,115.358,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Türkiye,2020,117.503,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Türkiye,2021,130.945,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Türkiye,2022,138.191,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Türkiye,2023,145.254,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,United Kingdom,2010,90.476,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,United Kingdom,2011,91.630,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,United Kingdom,2012,92.941,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,United Kingdom,2013,94.973,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,United Kingdom,2014,97.691,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,United Kingdom,2015,100.000,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,United Kingdom,2016,101.722,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,United Kingdom,2017,103.493,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,United Kingdom,2018,104.789,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,United Kingdom,2019,106.225,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Kosovo*,2010,80.195,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Kosovo*,2011,85.263,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Kosovo*,2012,86.723,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Kosovo*,2013,91.355,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Kosovo*,2014,94.414,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Kosovo*,2015,100.000,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Kosovo*,2016,105.572,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Kosovo*,2017,110.666,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Kosovo*,2018,114.436,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Kosovo*,2019,119.880,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Kosovo*,2020,113.478,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Kosovo*,2021,125.672,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Kosovo*,2022,131.049,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Kosovo*,2023,136.380,,
