DECL_LAB,PERIOD_LAB,PRCCODE_LAB,INDICATORS_LAB,INDICATOR_VALUE
"Portugal","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",555103575
"Portugal","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Portugal","Jan.-Dec. 2014","/plasticsprimary","PQNTFLAG",:C
"Portugal","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",556366113
"Portugal","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Portugal","Jan.-Dec. 2015","/plasticsprimary","PQNTFLAG",:C
"Portugal","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",396245789
"Portugal","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Portugal","Jan.-Dec. 2016","/plasticsprimary","PQNTFLAG",:C
"Portugal","Jan.-Dec. 2016","/plasticsprimary","PRODQNT",566406364
"Portugal","Jan.-Dec. 2017","/plasticsprimary","QNTUNIT",kg
"Portugal","Jan.-Dec. 2017","/plasticsprimary","PQNTFLAG",:C
"Portugal","Jan.-Dec. 2017","/plasticsprimary","PRODQNT",400027541
"Portugal","Jan.-Dec. 2018","/plasticsprimary","QNTUNIT",kg
"Portugal","Jan.-Dec. 2018","/plasticsprimary","PQNTFLAG",:C
"Portugal","Jan.-Dec. 2018","/plasticsprimary","PRODQNT",535816235
"Portugal","Jan.-Dec. 2019","/plasticsprimary","QNTUNIT",kg
"Portugal","Jan.-Dec. 2019","/plasticsprimary","PQNTFLAG",:C
"Portugal","Jan.-Dec. 2019","/plasticsprimary","PRODQNT",571219692
"Portugal","Jan.-Dec. 2020","/plasticsprimary","QNTUNIT",kg
"Portugal","Jan.-Dec. 2020","/plasticsprimary","PQNTFLAG",:C
"Portugal","Jan.-Dec. 2020","/plasticsprimary","PRODQNT",573112140
"Portugal","Jan.-Dec. 2021","/plasticsprimary","QNTUNIT",kg
"Portugal","Jan.-Dec. 2021","/plasticsprimary","PQNTFLAG",:C
"Portugal","Jan.-Dec. 2021","/plasticsprimary","PRODQNT",404430161
"Portugal","Jan.-Dec. 2022","/plasticsprimary","QNTUNIT",kg
"Portugal","Jan.-Dec. 2022","/plasticsprimary","PQNTFLAG",:C
"Portugal","Jan.-Dec. 2022","/plasticsprimary","PRODQNT",365686790
"Spain","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Spain","Jan.-Dec. 2008","/plasticsprimary","PQNTFLAG",:C
"Spain","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",3361918000
"Spain","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Spain","Jan.-Dec. 2009","/plasticsprimary","PQNTFLAG",:C
"Spain","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",2921987000
"Spain","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Spain","Jan.-Dec. 2010","/plasticsprimary","PQNTFLAG",:C
"Spain","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",3087295000
"Spain","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Spain","Jan.-Dec. 2011","/plasticsprimary","PQNTFLAG",:C
"Spain","Jan.-Dec. 2011","/plasticsprimary","PRODQNT",3692282000
"Spain","Jan.-Dec. 2012","/plasticsprimary","QNTUNIT",kg
"Spain","Jan.-Dec. 2012","/plasticsprimary","PQNTFLAG",:C
"Spain","Jan.-Dec. 2012","/plasticsprimary","PRODQNT",2181973000
"Spain","Jan.-Dec. 2013","/plasticsprimary","QNTUNIT",kg
"Spain","Jan.-Dec. 2013","/plasticsprimary","PQNTFLAG",:C
"Spain","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",2316634000
"Spain","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Spain","Jan.-Dec. 2014","/plasticsprimary","PQNTFLAG",:C
"Spain","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",2772434000
"Spain","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Spain","Jan.-Dec. 2015","/plasticsprimary","PQNTFLAG",:C
"Spain","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",2955879000
"Spain","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Spain","Jan.-Dec. 2016","/plasticsprimary","PQNTFLAG",:C
"Spain","Jan.-Dec. 2016","/plasticsprimary","PRODQNT",3331478000
"Spain","Jan.-Dec. 2017","/plasticsprimary","QNTUNIT",kg
"Spain","Jan.-Dec. 2017","/plasticsprimary","PQNTFLAG",:C
"Spain","Jan.-Dec. 2017","/plasticsprimary","PRODQNT",3221788000
"Spain","Jan.-Dec. 2018","/plasticsprimary","QNTUNIT",kg
"Spain","Jan.-Dec. 2018","/plasticsprimary","PQNTFLAG",:C
"Spain","Jan.-Dec. 2018","/plasticsprimary","PRODQNT",3236691000
"Spain","Jan.-Dec. 2019","/plasticsprimary","QNTUNIT",kg
"Spain","Jan.-Dec. 2019","/plasticsprimary","PQNTFLAG",:C
"Spain","Jan.-Dec. 2019","/plasticsprimary","PRODQNT",3359186000
"Spain","Jan.-Dec. 2020","/plasticsprimary","QNTUNIT",kg
"Spain","Jan.-Dec. 2020","/plasticsprimary","PQNTFLAG",:C
"Spain","Jan.-Dec. 2020","/plasticsprimary","PRODQNT",3349512000
"Spain","Jan.-Dec. 2021","/plasticsprimary","QNTUNIT",kg
"Spain","Jan.-Dec. 2021","/plasticsprimary","PQNTFLAG",:C
"Spain","Jan.-Dec. 2021","/plasticsprimary","PRODQNT",3202347000
"Spain","Jan.-Dec. 2022","/plasticsprimary","QNTUNIT",kg
"Spain","Jan.-Dec. 2022","/plasticsprimary","PQNTFLAG",:C
"Spain","Jan.-Dec. 2022","/plasticsprimary","PRODQNT",3244525000
"Belgium","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Belgium","Jan.-Dec. 2008","/plasticsprimary","PQNTFLAG",:C
"Belgium","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",4694886269
"Belgium","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Belgium","Jan.-Dec. 2009","/plasticsprimary","PQNTFLAG",:C
"Belgium","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",4641404369
"Belgium","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Belgium","Jan.-Dec. 2010","/plasticsprimary","PQNTFLAG",:C
"Belgium","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",5793426532
"Belgium","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Belgium","Jan.-Dec. 2011","/plasticsprimary","PQNTFLAG",:C
"Belgium","Jan.-Dec. 2011","/plasticsprimary","PRODQNT",4796297782
"Belgium","Jan.-Dec. 2012","/plasticsprimary","QNTUNIT",kg
"Belgium","Jan.-Dec. 2012","/plasticsprimary","PQNTFLAG",:C
"Belgium","Jan.-Dec. 2012","/plasticsprimary","PRODQNT",5048375273
"Belgium","Jan.-Dec. 2013","/plasticsprimary","QNTUNIT",kg
"Belgium","Jan.-Dec. 2013","/plasticsprimary","PQNTFLAG",:C
"Belgium","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",4751127470
"Belgium","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Belgium","Jan.-Dec. 2014","/plasticsprimary","PQNTFLAG",:C
"Belgium","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",5010943353
"Belgium","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Belgium","Jan.-Dec. 2015","/plasticsprimary","PQNTFLAG",:C
"Belgium","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",2711912916
"Belgium","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Belgium","Jan.-Dec. 2016","/plasticsprimary","PQNTFLAG",:C
"Belgium","Jan.-Dec. 2016","/plasticsprimary","PRODQNT",4790134536
"Belgium","Jan.-Dec. 2017","/plasticsprimary","QNTUNIT",kg
"Belgium","Jan.-Dec. 2017","/plasticsprimary","PQNTFLAG",:C
"Belgium","Jan.-Dec. 2017","/plasticsprimary","PRODQNT",3884941401
"Belgium","Jan.-Dec. 2018","/plasticsprimary","QNTUNIT",kg
"Belgium","Jan.-Dec. 2018","/plasticsprimary","PQNTFLAG",:C
"Belgium","Jan.-Dec. 2018","/plasticsprimary","PRODQNT",3832566329
"Belgium","Jan.-Dec. 2019","/plasticsprimary","QNTUNIT",kg
"Belgium","Jan.-Dec. 2019","/plasticsprimary","PQNTFLAG",:C
"Belgium","Jan.-Dec. 2019","/plasticsprimary","PRODQNT",3453116260
"Belgium","Jan.-Dec. 2020","/plasticsprimary","QNTUNIT",kg
"Belgium","Jan.-Dec. 2020","/plasticsprimary","PQNTFLAG",:U
"Belgium","Jan.-Dec. 2021","/plasticsprimary","QNTUNIT",kg
"Belgium","Jan.-Dec. 2021","/plasticsprimary","PQNTFLAG",:C
"Belgium","Jan.-Dec. 2021","/plasticsprimary","PRODQNT",4311735430
"Belgium","Jan.-Dec. 2022","/plasticsprimary","QNTUNIT",kg
"Belgium","Jan.-Dec. 2022","/plasticsprimary","PQNTFLAG",:C
"Belgium","Jan.-Dec. 2022","/plasticsprimary","PRODQNT",4803699229
"Luxembourg","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Luxembourg","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",0
"Luxembourg","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Luxembourg","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",0
"Luxembourg","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Luxembourg","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",0
"Luxembourg","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Luxembourg","Jan.-Dec. 2011","/plasticsprimary","PRODQNT",0
"Luxembourg","Jan.-Dec. 2012","/plasticsprimary","QNTUNIT",kg
"Luxembourg","Jan.-Dec. 2012","/plasticsprimary","PRODQNT",0
"Luxembourg","Jan.-Dec. 2013","/plasticsprimary","QNTUNIT",kg
"Luxembourg","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",0
"Luxembourg","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Luxembourg","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",0
"Luxembourg","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Luxembourg","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",0
"Luxembourg","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Luxembourg","Jan.-Dec. 2016","/plasticsprimary","PRODQNT",0
"Luxembourg","Jan.-Dec. 2017","/plasticsprimary","QNTUNIT",kg
"Luxembourg","Jan.-Dec. 2017","/plasticsprimary","PRODQNT",0
"Luxembourg","Jan.-Dec. 2018","/plasticsprimary","QNTUNIT",kg
"Luxembourg","Jan.-Dec. 2018","/plasticsprimary","PRODQNT",0
"Luxembourg","Jan.-Dec. 2019","/plasticsprimary","QNTUNIT",kg
"Luxembourg","Jan.-Dec. 2019","/plasticsprimary","PRODQNT",0
"Luxembourg","Jan.-Dec. 2020","/plasticsprimary","QNTUNIT",kg
"Luxembourg","Jan.-Dec. 2020","/plasticsprimary","PRODQNT",0
"Luxembourg","Jan.-Dec. 2021","/plasticsprimary","QNTUNIT",kg
"Luxembourg","Jan.-Dec. 2021","/plasticsprimary","PRODQNT",0
"Luxembourg","Jan.-Dec. 2022","/plasticsprimary","QNTUNIT",kg
"Luxembourg","Jan.-Dec. 2022","/plasticsprimary","PRODQNT",0
"Iceland","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Iceland","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",0
"Iceland","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Iceland","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",0
"Iceland","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Iceland","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",0
"Iceland","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Iceland","Jan.-Dec. 2011","/plasticsprimary","PRODQNT",0
"Iceland","Jan.-Dec. 2012","/plasticsprimary","QNTUNIT",kg
"Iceland","Jan.-Dec. 2012","/plasticsprimary","PRODQNT",0
"Iceland","Jan.-Dec. 2013","/plasticsprimary","QNTUNIT",kg
"Iceland","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",0
"Iceland","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Iceland","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",0
"Iceland","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Iceland","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",0
"Iceland","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Iceland","Jan.-Dec. 2016","/plasticsprimary","PRODQNT",0
"Iceland","Jan.-Dec. 2017","/plasticsprimary","QNTUNIT",kg
"Iceland","Jan.-Dec. 2017","/plasticsprimary","PRODQNT",0
"Iceland","Jan.-Dec. 2018","/plasticsprimary","QNTUNIT",kg
"Iceland","Jan.-Dec. 2018","/plasticsprimary","PRODQNT",0
"Iceland","Jan.-Dec. 2019","/plasticsprimary","QNTUNIT",kg
"Iceland","Jan.-Dec. 2019","/plasticsprimary","PRODQNT",0
"Iceland","Jan.-Dec. 2020","/plasticsprimary","QNTUNIT",kg
"Iceland","Jan.-Dec. 2020","/plasticsprimary","PRODQNT",0
"Iceland","Jan.-Dec. 2021","/plasticsprimary","QNTUNIT",kg
"Iceland","Jan.-Dec. 2021","/plasticsprimary","PRODQNT",0
"Iceland","Jan.-Dec. 2022","/plasticsprimary","QNTUNIT",kg
"Iceland","Jan.-Dec. 2022","/plasticsprimary","PRODQNT",0
"Norway","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Norway","Jan.-Dec. 2008","/plasticsprimary","PQNTFLAG",:C
"Norway","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",0
"Norway","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Norway","Jan.-Dec. 2009","/plasticsprimary","PQNTFLAG",:C
"Norway","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",0
"Norway","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Norway","Jan.-Dec. 2010","/plasticsprimary","PQNTFLAG",:C
"Norway","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",0
"Norway","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Norway","Jan.-Dec. 2011","/plasticsprimary","PQNTFLAG",:C
"Norway","Jan.-Dec. 2011","/plasticsprimary","PRODQNT",0
"Norway","Jan.-Dec. 2012","/plasticsprimary","QNTUNIT",kg
"Norway","Jan.-Dec. 2012","/plasticsprimary","PQNTFLAG",:C
"Norway","Jan.-Dec. 2012","/plasticsprimary","PRODQNT",0
"Norway","Jan.-Dec. 2013","/plasticsprimary","QNTUNIT",kg
"Norway","Jan.-Dec. 2013","/plasticsprimary","PQNTFLAG",:C
"Norway","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",0
"Norway","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Norway","Jan.-Dec. 2014","/plasticsprimary","PQNTFLAG",:C
"Norway","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",0
"Norway","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Norway","Jan.-Dec. 2015","/plasticsprimary","PQNTFLAG",:C
"Norway","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",0
"Norway","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Norway","Jan.-Dec. 2016","/plasticsprimary","PQNTFLAG",:C
"Norway","Jan.-Dec. 2016","/plasticsprimary","PRODQNT",0
"Norway","Jan.-Dec. 2017","/plasticsprimary","QNTUNIT",kg
"Norway","Jan.-Dec. 2017","/plasticsprimary","PQNTFLAG",:C
"Norway","Jan.-Dec. 2017","/plasticsprimary","PRODQNT",0
"Norway","Jan.-Dec. 2018","/plasticsprimary","QNTUNIT",kg
"Norway","Jan.-Dec. 2018","/plasticsprimary","PQNTFLAG",:C
"Norway","Jan.-Dec. 2018","/plasticsprimary","PRODQNT",0
"Norway","Jan.-Dec. 2019","/plasticsprimary","QNTUNIT",kg
"Norway","Jan.-Dec. 2019","/plasticsprimary","PQNTFLAG",:C
"Norway","Jan.-Dec. 2019","/plasticsprimary","PRODQNT",0
"Norway","Jan.-Dec. 2020","/plasticsprimary","QNTUNIT",kg
"Norway","Jan.-Dec. 2020","/plasticsprimary","PQNTFLAG",:C
"Norway","Jan.-Dec. 2020","/plasticsprimary","PRODQNT",0
"Norway","Jan.-Dec. 2021","/plasticsprimary","QNTUNIT",kg
"Norway","Jan.-Dec. 2021","/plasticsprimary","PQNTFLAG",:C
"Norway","Jan.-Dec. 2022","/plasticsprimary","QNTUNIT",kg
"Norway","Jan.-Dec. 2022","/plasticsprimary","PQNTFLAG",:C
"Sweden","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Sweden","Jan.-Dec. 2008","/plasticsprimary","PQNTFLAG",:C
"Sweden","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",0
"Sweden","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Sweden","Jan.-Dec. 2009","/plasticsprimary","PQNTFLAG",:C
"Sweden","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",0
"Sweden","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Sweden","Jan.-Dec. 2010","/plasticsprimary","PQNTFLAG",:C
"Sweden","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",29890900
"Sweden","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Sweden","Jan.-Dec. 2011","/plasticsprimary","PQNTFLAG",:C
"Sweden","Jan.-Dec. 2011","/plasticsprimary","PRODQNT",9983100
"Sweden","Jan.-Dec. 2012","/plasticsprimary","QNTUNIT",kg
"Sweden","Jan.-Dec. 2012","/plasticsprimary","PQNTFLAG",:C
"Sweden","Jan.-Dec. 2012","/plasticsprimary","PRODQNT",20872200
"Sweden","Jan.-Dec. 2013","/plasticsprimary","QNTUNIT",kg
"Sweden","Jan.-Dec. 2013","/plasticsprimary","PQNTFLAG",:C
"Sweden","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",21771000
"Sweden","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Sweden","Jan.-Dec. 2014","/plasticsprimary","PQNTFLAG",:C
"Sweden","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",28187300
"Sweden","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Sweden","Jan.-Dec. 2015","/plasticsprimary","PQNTFLAG",:C
"Sweden","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",4522000
"Sweden","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Sweden","Jan.-Dec. 2016","/plasticsprimary","PQNTFLAG",:C
"Sweden","Jan.-Dec. 2016","/plasticsprimary","PRODQNT",21046500
"Sweden","Jan.-Dec. 2017","/plasticsprimary","QNTUNIT",kg
"Sweden","Jan.-Dec. 2017","/plasticsprimary","PQNTFLAG",:C
"Sweden","Jan.-Dec. 2017","/plasticsprimary","PRODQNT",13300
"Sweden","Jan.-Dec. 2018","/plasticsprimary","QNTUNIT",kg
"Sweden","Jan.-Dec. 2018","/plasticsprimary","PQNTFLAG",:C
"Sweden","Jan.-Dec. 2018","/plasticsprimary","PRODQNT",31508800
"Sweden","Jan.-Dec. 2019","/plasticsprimary","QNTUNIT",kg
"Sweden","Jan.-Dec. 2019","/plasticsprimary","PQNTFLAG",:C
"Sweden","Jan.-Dec. 2019","/plasticsprimary","PRODQNT",25867900
"Sweden","Jan.-Dec. 2020","/plasticsprimary","QNTUNIT",kg
"Sweden","Jan.-Dec. 2020","/plasticsprimary","PQNTFLAG",:U
"Sweden","Jan.-Dec. 2020","/plasticsprimary","PRODQNT",815263000
"Sweden","Jan.-Dec. 2021","/plasticsprimary","QNTUNIT",kg
"Sweden","Jan.-Dec. 2021","/plasticsprimary","PRODQNT",121064800
"Sweden","Jan.-Dec. 2022","/plasticsprimary","QNTUNIT",kg
"Sweden","Jan.-Dec. 2022","/plasticsprimary","PQNTFLAG",:C
"Sweden","Jan.-Dec. 2022","/plasticsprimary","PRODQNT",69524700
"Finland","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Finland","Jan.-Dec. 2008","/plasticsprimary","PQNTFLAG",:C
"Finland","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",335513637
"Finland","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Finland","Jan.-Dec. 2009","/plasticsprimary","PQNTFLAG",:C
"Finland","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",383095318
"Finland","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Finland","Jan.-Dec. 2010","/plasticsprimary","PQNTFLAG",:C
"Finland","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",368567756
"Finland","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Finland","Jan.-Dec. 2011","/plasticsprimary","PQNTFLAG",:C
"Finland","Jan.-Dec. 2011","/plasticsprimary","PRODQNT",395581724
"Finland","Jan.-Dec. 2012","/plasticsprimary","QNTUNIT",kg
"Finland","Jan.-Dec. 2012","/plasticsprimary","PQNTFLAG",:C
"Finland","Jan.-Dec. 2012","/plasticsprimary","PRODQNT",387511513
"Finland","Jan.-Dec. 2013","/plasticsprimary","QNTUNIT",kg
"Finland","Jan.-Dec. 2013","/plasticsprimary","PQNTFLAG",:C
"Finland","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",750195129
"Finland","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Finland","Jan.-Dec. 2014","/plasticsprimary","PQNTFLAG",:C
"Finland","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",410856544
"Finland","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Finland","Jan.-Dec. 2015","/plasticsprimary","PQNTFLAG",:C
"Finland","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",346470713
"Finland","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Finland","Jan.-Dec. 2016","/plasticsprimary","PQNTFLAG",:C
"Finland","Jan.-Dec. 2016","/plasticsprimary","PRODQNT",361109424
"Finland","Jan.-Dec. 2017","/plasticsprimary","QNTUNIT",kg
"Finland","Jan.-Dec. 2017","/plasticsprimary","PQNTFLAG",:C
"Finland","Jan.-Dec. 2017","/plasticsprimary","PRODQNT",359247069
"Finland","Jan.-Dec. 2018","/plasticsprimary","QNTUNIT",kg
"Finland","Jan.-Dec. 2018","/plasticsprimary","PQNTFLAG",:C
"Finland","Jan.-Dec. 2018","/plasticsprimary","PRODQNT",470739795
"Finland","Jan.-Dec. 2019","/plasticsprimary","QNTUNIT",kg
"Finland","Jan.-Dec. 2019","/plasticsprimary","PQNTFLAG",:C
"Finland","Jan.-Dec. 2019","/plasticsprimary","PRODQNT",381348992
"Finland","Jan.-Dec. 2020","/plasticsprimary","QNTUNIT",kg
"Finland","Jan.-Dec. 2020","/plasticsprimary","PQNTFLAG",:C
"Finland","Jan.-Dec. 2020","/plasticsprimary","PRODQNT",383848961
"Finland","Jan.-Dec. 2021","/plasticsprimary","QNTUNIT",kg
"Finland","Jan.-Dec. 2021","/plasticsprimary","PQNTFLAG",:C
"Finland","Jan.-Dec. 2021","/plasticsprimary","PRODQNT",724414893
"Finland","Jan.-Dec. 2022","/plasticsprimary","QNTUNIT",kg
"Finland","Jan.-Dec. 2022","/plasticsprimary","PQNTFLAG",:C
"Finland","Jan.-Dec. 2022","/plasticsprimary","PRODQNT",489782724
"Austria","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Austria","Jan.-Dec. 2008","/plasticsprimary","PQNTFLAG",:C
"Austria","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",0
"Austria","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Austria","Jan.-Dec. 2009","/plasticsprimary","PQNTFLAG",:C
"Austria","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",0
"Austria","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Austria","Jan.-Dec. 2010","/plasticsprimary","PQNTFLAG",:C
"Austria","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",0
"Austria","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Austria","Jan.-Dec. 2011","/plasticsprimary","PQNTFLAG",:C
"Austria","Jan.-Dec. 2011","/plasticsprimary","PRODQNT",0
"Austria","Jan.-Dec. 2012","/plasticsprimary","QNTUNIT",kg
"Austria","Jan.-Dec. 2012","/plasticsprimary","PQNTFLAG",:C
"Austria","Jan.-Dec. 2012","/plasticsprimary","PRODQNT",0
"Austria","Jan.-Dec. 2013","/plasticsprimary","QNTUNIT",kg
"Austria","Jan.-Dec. 2013","/plasticsprimary","PQNTFLAG",:C
"Austria","Jan.-Dec. 2013","/plasticsprimary","PRODQNT",0
"Austria","Jan.-Dec. 2014","/plasticsprimary","QNTUNIT",kg
"Austria","Jan.-Dec. 2014","/plasticsprimary","PQNTFLAG",:C
"Austria","Jan.-Dec. 2014","/plasticsprimary","PRODQNT",0
"Austria","Jan.-Dec. 2015","/plasticsprimary","QNTUNIT",kg
"Austria","Jan.-Dec. 2015","/plasticsprimary","PQNTFLAG",:C
"Austria","Jan.-Dec. 2015","/plasticsprimary","PRODQNT",0
"Austria","Jan.-Dec. 2016","/plasticsprimary","QNTUNIT",kg
"Austria","Jan.-Dec. 2016","/plasticsprimary","PQNTFLAG",:C
"Austria","Jan.-Dec. 2016","/plasticsprimary","PRODQNT",0
"Austria","Jan.-Dec. 2017","/plasticsprimary","QNTUNIT",kg
"Austria","Jan.-Dec. 2017","/plasticsprimary","PQNTFLAG",:C
"Austria","Jan.-Dec. 2017","/plasticsprimary","PRODQNT",0
"Austria","Jan.-Dec. 2018","/plasticsprimary","QNTUNIT",kg
"Austria","Jan.-Dec. 2018","/plasticsprimary","PQNTFLAG",:C
"Austria","Jan.-Dec. 2018","/plasticsprimary","PRODQNT",0
"Austria","Jan.-Dec. 2019","/plasticsprimary","QNTUNIT",kg
"Austria","Jan.-Dec. 2019","/plasticsprimary","PQNTFLAG",:C
"Austria","Jan.-Dec. 2019","/plasticsprimary","PRODQNT",0
"Austria","Jan.-Dec. 2020","/plasticsprimary","QNTUNIT",kg
"Austria","Jan.-Dec. 2020","/plasticsprimary","PQNTFLAG",:C
"Austria","Jan.-Dec. 2020","/plasticsprimary","PRODQNT",0
"Austria","Jan.-Dec. 2021","/plasticsprimary","QNTUNIT",kg
"Austria","Jan.-Dec. 2021","/plasticsprimary","PQNTFLAG",:C
"Austria","Jan.-Dec. 2022","/plasticsprimary","QNTUNIT",kg
"Austria","Jan.-Dec. 2022","/plasticsprimary","PQNTFLAG",:C
"Malta","Jan.-Dec. 2008","/plasticsprimary","QNTUNIT",kg
"Malta","Jan.-Dec. 2008","/plasticsprimary","PRODQNT",0
"Malta","Jan.-Dec. 2009","/plasticsprimary","QNTUNIT",kg
"Malta","Jan.-Dec. 2009","/plasticsprimary","PRODQNT",0
"Malta","Jan.-Dec. 2010","/plasticsprimary","QNTUNIT",kg
"Malta","Jan.-Dec. 2010","/plasticsprimary","PRODQNT",0
"Malta","Jan.-Dec. 2011","/plasticsprimary","QNTUNIT",kg
"Malta","Jan.-Dec. 2011","/plasticsprimary","PRODQNT",0
