DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Türkiye,2015,65.6,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Türkiye,2016,67.8,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Türkiye,2017,75.8,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Türkiye,2018,80.5,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Türkiye,2019,78.7,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Türkiye,2020,87.9,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Türkiye,2021,100.0,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Türkiye,2022,98.9,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Türkiye,2023,96.4,,
ESTAT:STS_INPR_A(1.0),18/02/25 11:00:00,Annual,Production (volume),Manufacture of plastic packing goods,"Calendar adjusted data, not seasonally adjusted data","Index, 2021=100",Türkiye,2024,94.3,,
