DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2010,9983675.1,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2011,10154389.4,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2012,10053288.9,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2013,10032939.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2014,10175397.1,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2015,10385872.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2016,10571989.5,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2017,10841491.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2018,11025583.7,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2019,11199976.9,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2020,10518089.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2021,11178097.1,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2022,11575301.1,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2023,11617017.7,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2024,11710943.2,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2010,10187748.4,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2011,10364375.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2012,10266467.2,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2013,10247697.3,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2014,10395975.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2015,10615103.7,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2016,10807807.3,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2017,11088028.4,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2018,11283456.5,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2019,11466285.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2020,10777724.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2021,11456928.8,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2022,11859707.1,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2023,11905584.4,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2024,12005445.5,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2010,10233693.4,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2011,10410223.5,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2012,10311253.4,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2013,10292428.3,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2014,10440434.9,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2015,10660596.8,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2016,10854875.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2017,11136641.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2018,11333487.7,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2019,11517885.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2020,10825004.2,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2021,11510180.7,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2022,11916841.4,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2023,11964651.2,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2024,12066911.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Estonia,2010,17590.3,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Estonia,2011,18928.4,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Estonia,2012,19623.5,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Estonia,2013,19968.1,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Estonia,2014,20631.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Estonia,2015,21010.9,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Estonia,2016,21660.8,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Estonia,2017,22881.3,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Estonia,2018,23727.8,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Estonia,2019,24612.1,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Estonia,2020,23902.3,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Estonia,2021,25612.4,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Estonia,2022,25627.8,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Estonia,2023,24853.1,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Estonia,2024,24788.2,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Greece,2010,215986.3,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Greece,2011,194653.8,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Greece,2012,178436.9,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Greece,2013,174382.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Greece,2014,175764.2,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Greece,2015,175362.9,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Greece,2016,175307.1,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Greece,2017,177889.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Greece,2018,181562.5,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Greece,2019,185697.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Greece,2020,168619.8,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Greece,2021,183213.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Greece,2022,193736.1,p,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Greece,2023,198254.3,p,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Greece,2024,202758.1,p,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Spain,2010,1081656.7,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Spain,2011,1074735.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Spain,2012,1043942.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Spain,2013,1029042.1,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Spain,2014,1044688.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Spain,2015,1087112.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Spain,2016,1118803.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Spain,2017,1151204.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Spain,2018,1178780.1,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Spain,2019,1201898.1,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Spain,2020,1070409.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Spain,2021,1141946.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Spain,2022,1212511.0,p,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Spain,2023,1244953.7,p,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Spain,2024,1285370.4,p,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,European Union - 27 countries (from 2020),2010,11708873.4,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,European Union - 27 countries (from 2020),2011,11933161.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,European Union - 27 countries (from 2020),2012,11839014.9,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,European Union - 27 countries (from 2020),2013,11833867.9,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,European Union - 27 countries (from 2020),2014,12025392.2,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,European Union - 27 countries (from 2020),2015,12307167.4,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,European Union - 27 countries (from 2020),2016,12546674.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,European Union - 27 countries (from 2020),2017,12896677.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,European Union - 27 countries (from 2020),2018,13161283.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,European Union - 27 countries (from 2020),2019,13408493.7,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,European Union - 27 countries (from 2020),2020,12663252.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,European Union - 27 countries (from 2020),2021,13464579.2,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,European Union - 27 countries (from 2020),2022,13933774.3,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,European Union - 27 countries (from 2020),2023,13995510.3,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,European Union - 27 countries (from 2020),2024,14137847.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Finland,2010,210551.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Finland,2011,215584.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Finland,2012,212301.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Finland,2013,210221.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Finland,2014,209216.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Finland,2015,210192.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Finland,2016,215598.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Finland,2017,222720.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Finland,2018,225377.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Finland,2019,228419.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Finland,2020,222729.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Finland,2021,228690.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Finland,2022,230435.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Finland,2023,228253.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Finland,2024,227947.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,France,2010,2085163.1,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,France,2011,2135990.5,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,France,2012,2139917.2,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,France,2013,2156646.2,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,France,2014,2178165.9,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,France,2015,2201401.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,France,2016,2220334.3,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,France,2017,2266597.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,France,2018,2303903.7,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,France,2019,2350614.1,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,France,2020,2175713.2,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,France,2021,2325453.2,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,France,2022,2385236.8,p,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,France,2023,2407574.3,p,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,France,2024,2435649.9,p,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Croatia,2010,45842.5,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Croatia,2011,45797.7,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Croatia,2012,44765.5,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Croatia,2013,44709.3,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Croatia,2014,44460.2,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Croatia,2015,45493.1,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Croatia,2016,47067.7,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Croatia,2017,48612.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Croatia,2018,50024.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Croatia,2019,51575.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Croatia,2020,47288.2,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Croatia,2021,53261.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Croatia,2022,57143.2,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Croatia,2023,59030.4,p,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Croatia,2024,61282.4,p,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Hungary,2010,101707.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Hungary,2011,103657.1,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Hungary,2012,102268.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Hungary,2013,104346.9,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Hungary,2014,108869.6,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Hungary,2015,112854.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Hungary,2016,115606.2,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Hungary,2017,120374.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Hungary,2018,127122.3,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Hungary,2019,133576.5,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Hungary,2020,127781.0,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Hungary,2021,136880.5,,
ESTAT:NAMA_10_GDP(1.0),01/04/25 11:00:00,Annual,"Chain linked volumes (2015), million euro",Gross domestic product at market prices,Hungary,2022,142712.8,,
