DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2010,4870243,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2011,7161974,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2012,5587544,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2013,7303948,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2014,9099243,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2015,5870221,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2016,6282428,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2017,10948471,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2018,20692380,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2019,25405903,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2020,25259164,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2021,21919352,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2022,54777284,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2023,13824292,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Greece,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2010,3420015,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Greece,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2011,2019810,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Greece,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2012,1762791,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Greece,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2013,2890384,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Greece,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2014,3249700,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Greece,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2015,2397146,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Greece,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2016,2289950,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Greece,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2017,2264440,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Greece,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2018,2839035,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Greece,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2019,2184709,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Greece,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2020,1157840,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Greece,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2021,2474516,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Greece,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2022,5911505,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Greece,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2023,3147022,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Italy (incl. San Marino 'SM' -> 1993),All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2010,18330849,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Italy (incl. San Marino 'SM' -> 1993),All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2011,24488779,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Italy (incl. San Marino 'SM' -> 1993),All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2012,19932698,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Italy (incl. San Marino 'SM' -> 1993),All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2013,19987791,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Italy (incl. San Marino 'SM' -> 1993),All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2014,24517861,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Italy (incl. San Marino 'SM' -> 1993),All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2015,32797143,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Italy (incl. San Marino 'SM' -> 1993),All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2016,45341870,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Italy (incl. San Marino 'SM' -> 1993),All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2017,46583752,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Italy (incl. San Marino 'SM' -> 1993),All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2018,35458371,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Italy (incl. San Marino 'SM' -> 1993),All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2019,33268411,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Italy (incl. San Marino 'SM' -> 1993),All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2020,26128479,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Italy (incl. San Marino 'SM' -> 1993),All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2021,47494114,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Italy (incl. San Marino 'SM' -> 1993),All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2022,63209847,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Italy (incl. San Marino 'SM' -> 1993),All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2023,37668063,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Netherlands,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2010,35241506,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Netherlands,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2011,42186769,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Netherlands,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2012,51159984,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Netherlands,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2013,53920851,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Netherlands,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2014,61811094,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Netherlands,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2015,51721495,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Netherlands,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2016,71668882,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Netherlands,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2017,78681998,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Netherlands,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2018,66457352,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Netherlands,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2019,59638649,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Netherlands,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2020,66816595,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Netherlands,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2021,91646503,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Netherlands,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2022,127529951,
ESTAT:DS-045409(1.0),17/02/25 11:00:00,Annual,Netherlands,All countries of the world,"Waste, parings and scrap, of polymers of ethylene",IMPORT,VALUE_IN_EUROS,2023,93837206,
